Country	Record	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	
Antigua	PBA_MtCO2perCap	2.264070e+00	2.351593e+00	2.931330e+00	3.177779e+00	2.636370e+00	3.263397e+00	2.694104e+00	3.004714e+00	2.836558e+00	2.693011e+00	2.674215e+00	2.781362e+00	3.466280e+00	2.369110e+00	2.871543e+00	2.600998e+00	2.909991e+00	3.307920e+00	3.869647e+00	3.873029e+00	3.941460e+00	3.941550e+00	3.862282e+00	3.561078e+00	3.726521e+00	3.774744e+00	3.729803e+00	3.530291e+00	3.382476e+00	3.366605e+00	3.580260e+00	3.710176e+00	3.548669e+00	3.671018e+00	3.793534e+00	3.694059e+00	3.630177e+00	3.803453e+00	3.772701e+00	3.823870e+00	4.035170e+00	4.208640e+00	4.176537e+00	4.267378e+00	4.334433e+00	4.378226e+00	
Antigua	CBA_MtCO2perCap	2.002547e+00	1.995229e+00	2.576176e+00	3.233369e+00	2.896424e+00	3.313675e+00	2.876450e+00	3.402843e+00	4.513899e+00	4.053008e+00	4.874317e+00	5.170889e+00	5.513250e+00	4.747124e+00	6.063415e+00	6.541836e+00	7.436070e+00	8.224544e+00	8.895860e+00	9.784790e+00	9.583152e+00	1.070842e+01	1.171947e+01	1.137867e+01	1.133890e+01	1.099939e+01	1.062976e+01	9.166926e+00	8.613109e+00	8.598002e+00	7.878235e+00	8.359854e+00	8.006886e+00	8.393186e+00	8.577846e+00	8.796515e+00	9.302429e+00	9.709200e+00	9.398278e+00	8.337750e+00	8.212646e+00	8.270181e+00	8.040178e+00	8.117691e+00	8.253295e+00	8.036082e+00	
Antigua	Population	65369	66338	67205	67972	68655	69253	69782	70223	70508	70553	70301	69750	68950	67958	66863	65744	64605	63484	62538	61967	61906	62412	63434	64868	66550	68349	70245	72232	74206	76041	77648	78972	80030	80904	81718	82565	83467	84397	85350	86300	87233	88152	89069	89985	90900	91818	
Antigua	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	3.189988e+03	2.671812e+03	2.059827e+03	1.708056e+03	1.558697e+03	1.732489e+03	1.050431e+03	1.106557e+03	8.471093e+02	7.645499e+02	7.330506e+02	7.145044e+02	6.427360e+02	6.231319e+02	5.994314e+02	5.781534e+02	5.059830e+02	4.959118e+02	5.220715e+02	4.842221e+02	4.397675e+02	4.048145e+02	3.927273e+02	3.546652e+02	3.786679e+02	3.538811e+02	3.535730e+02	3.450747e+02	3.058030e+02	2.669266e+02	2.489811e+02	2.389877e+02	2.735388e+02	3.099849e+02	3.283423e+02	3.087872e+02	3.198434e+02	3.226927e+02	3.192353e+02	
Antigua	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	3.612667e+03	4.251735e+03	3.100060e+03	3.113289e+03	2.897806e+03	2.755589e+03	2.104811e+03	2.336554e+03	2.130586e+03	1.953699e+03	1.822598e+03	1.642561e+03	1.623803e+03	1.515065e+03	1.628538e+03	1.754313e+03	1.616761e+03	1.508940e+03	1.521287e+03	1.380010e+03	1.141922e+03	1.030816e+03	1.002990e+03	7.804282e+02	8.532232e+02	7.984644e+02	8.083872e+02	7.802746e+02	7.281964e+02	6.840067e+02	6.355824e+02	5.953488e+02	5.964370e+02	6.309019e+02	6.452085e+02	5.944408e+02	6.084274e+02	6.144465e+02	5.859452e+02	
Antigua	GDP_MilUSD	0	0	0	0	0	0	0	6.614444e-02	7.485556e-02	9.224074e-02	1.100667e-01	1.244630e-01	1.379519e-01	1.532704e-01	1.735111e-01	2.018630e-01	2.458963e-01	2.864741e-01	3.386963e-01	3.734037e-01	3.915704e-01	4.103889e-01	4.237630e-01	4.565370e-01	5.000889e-01	4.941852e-01	5.410741e-01	5.798519e-01	6.200370e-01	6.518519e-01	7.838379e-01	7.737652e-01	8.025293e-01	8.399964e-01	8.983561e-01	9.973741e-01	1.135144e+00	1.289254e+00	1.347350e+00	1.206410e+00	1.135539e+00	1.129918e+00	1.204713e+00	1.200588e+00	1.220976e+00	1.259259e+00	
Argentina	PBA_GgCO2	8.726500e+04	8.760900e+04	8.864400e+04	9.326000e+04	9.366800e+04	9.170800e+04	9.654900e+04	9.939200e+04	1.013980e+05	1.065760e+05	1.039500e+05	1.018180e+05	9.982500e+04	1.019300e+05	9.901700e+04	9.406400e+04	1.080340e+05	1.125740e+05	1.172850e+05	1.151460e+05	1.090180e+05	1.124420e+05	1.165670e+05	1.160910e+05	1.236880e+05	1.237730e+05	1.360950e+05	1.400340e+05	143828	1.471470e+05	1.445060e+05	1.348210e+05	1.273790e+05	1.376300e+05	1.542900e+05	1.588570e+05	1.694680e+05	1.764670e+05	1.896280e+05	1.811700e+05	1.874660e+05	1.920180e+05	191557	1.880680e+05	1.891890e+05	1.911990e+05	
Argentina	CBA_GgCO2	8.813697e+04	8.822958e+04	8.940828e+04	9.275083e+04	9.230677e+04	9.028570e+04	9.456506e+04	9.682360e+04	9.890265e+04	1.045440e+05	1.028153e+05	1.009824e+05	9.968056e+04	1.033003e+05	1.008483e+05	9.465294e+04	1.093066e+05	1.136180e+05	1.163114e+05	1.071760e+05	1.071839e+05	1.196825e+05	1.321811e+05	1.335942e+05	1.424743e+05	1.374794e+05	1.500880e+05	1.524083e+05	1.592194e+05	1.614344e+05	1.574920e+05	1.454730e+05	1.133583e+05	1.239992e+05	1.412314e+05	1.474445e+05	1.569801e+05	1.671554e+05	1.797034e+05	1.718897e+05	1.816420e+05	1.897795e+05	1.959486e+05	1.979498e+05	1.994261e+05	2.003511e+05	
Argentina	PBA_MtCO2perCap	3.640127e+00	3.595478e+00	3.576814e+00	3.698829e+00	3.652556e+00	3.518168e+00	3.646502e+00	3.697816e+00	3.717243e+00	3.849659e+00	3.698513e+00	3.567134e+00	3.442955e+00	3.460564e+00	3.309291e+00	3.095353e+00	3.501091e+00	3.593574e+00	3.688728e+00	3.568918e+00	3.330854e+00	3.387428e+00	3.463571e+00	3.403339e+00	3.579131e+00	3.536895e+00	3.842355e+00	3.907857e+00	3.968591e+00	4.015138e+00	3.899512e+00	3.597958e+00	3.361860e+00	3.592584e+00	3.983859e+00	4.058117e+00	4.283957e+00	4.414997e+00	4.695871e+00	4.440589e+00	4.547621e+00	4.609655e+00	4.550564e+00	4.421145e+00	4.401789e+00	4.403807e+00	
Argentina	CBA_MtCO2perCap	3.676500e+00	3.620946e+00	3.607653e+00	3.678634e+00	3.599476e+00	3.463605e+00	3.571572e+00	3.602261e+00	3.625764e+00	3.776260e+00	3.658139e+00	3.537858e+00	3.437973e+00	3.507084e+00	3.370496e+00	3.114733e+00	3.542332e+00	3.626900e+00	3.658107e+00	3.321891e+00	3.274816e+00	3.605555e+00	3.927516e+00	3.916466e+00	4.122744e+00	3.928564e+00	4.237419e+00	4.253181e+00	4.393280e+00	4.404992e+00	4.249941e+00	3.882227e+00	2.991818e+00	3.236777e+00	3.646679e+00	3.766578e+00	3.968277e+00	4.182032e+00	4.450102e+00	4.213122e+00	4.406341e+00	4.555916e+00	4.654888e+00	4.653449e+00	4.639972e+00	4.614604e+00	
Argentina	Population	23973062	24366442	24782950	25213388	25644505	26066975	26477153	26878567	27277742	27684530	28105889	28543366	28993989	29454739	29920907	30388781	30857242	31326473	31795515	32263559	32729740	33193920	33655149	34110912	34558114	34994818	35419683	35833965	36241578	36648054	37057453	37471535	37889443	38309475	38728778	39145491	39558750	39969903	40381860	40798641	41222875	41655616	42095224	42538304	42980026	43416755	
Argentina	PBA_GgCO2PerBnUSDGDP	0	5.262877e+03	3.190194e+03	1.972104e+03	1.436778e+03	1.890662e+03	1.886847e+03	1.750445e+03	1.745747e+03	1.538952e+03	1.350668e+03	1.294129e+03	1.184059e+03	9.802941e+02	1.251922e+03	1.063872e+03	9.738583e+02	1.013213e+03	9.293066e+02	1.502488e+03	7.712519e+02	5.926734e+02	5.094956e+02	4.903693e+02	4.804537e+02	4.796808e+02	5.000735e+02	4.781618e+02	4.811138e+02	5.189949e+02	5.084587e+02	5.017585e+02	1.303457e+03	1.078715e+03	9.370331e+02	7.962917e+02	7.255182e+02	6.109655e+02	5.221941e+02	5.416305e+02	4.401478e+02	3.601238e+02	3.489612e+02	3.393780e+02	3.571450e+02	3.278621e+02	
Argentina	CBA_GgCO2PerBnUSDGDP	0	5.300156e+03	3.217699e+03	1.961337e+03	1.415898e+03	1.861340e+03	1.848075e+03	1.705211e+03	1.702785e+03	1.509610e+03	1.335924e+03	1.283508e+03	1.182345e+03	9.934723e+02	1.275076e+03	1.070533e+03	9.853300e+02	1.022609e+03	9.215922e+02	1.398491e+03	7.582764e+02	6.308376e+02	5.777426e+02	5.643030e+02	5.534271e+02	5.327998e+02	5.514901e+02	5.204154e+02	5.325990e+02	5.693872e+02	5.541512e+02	5.414016e+02	1.159984e+03	9.718799e+02	8.577259e+02	7.390852e+02	6.720555e+02	5.787268e+02	4.948639e+02	5.138858e+02	4.264739e+02	3.559255e+02	3.569613e+02	3.572102e+02	3.764704e+02	3.435558e+02	
Argentina	GDP_MilUSD	0	1.664660e+01	2.778640e+01	4.728960e+01	6.519310e+01	4.850575e+01	5.116950e+01	5.678100e+01	5.808287e+01	6.925233e+01	7.696192e+01	7.867684e+01	8.430748e+01	1.039790e+02	7.909200e+01	8.841667e+01	1.109340e+02	1.111060e+02	1.262070e+02	7.663690e+01	1.413520e+02	1.897200e+02	2.287890e+02	2.367420e+02	2.574400e+02	2.580320e+02	2.721500e+02	2.928590e+02	2.989480e+02	2.835230e+02	2.842040e+02	2.686970e+02	9.772400e+01	1.275870e+02	1.646580e+02	1.994960e+02	2.335820e+02	2.888330e+02	3.631370e+02	3.344900e+02	4.259160e+02	5.332000e+02	5.489350e+02	5.541550e+02	5.297260e+02	5.831690e+02	
Armenia	PBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.088000e+04	5.059000e+03	2.766000e+03	3.502000e+03	2.561000e+03	3.319000e+03	3.450000e+03	3.087000e+03	3.551000e+03	3.617000e+03	3.087000e+03	3.460000e+03	3.726000e+03	4.433000e+03	4.472000e+03	5.185000e+03	5.687000e+03	4.549000e+03	4.124000e+03	4.715000e+03	4.714000e+03	4.552000e+03	4.525000e+03	4.637000e+03	
Armenia	CBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.308089e+03	1.061618e+04	5.526861e+03	3.593822e+03	4.267631e+03	3.427596e+03	3.841586e+03	3.993079e+03	3.635212e+03	3.886699e+03	3.954407e+03	3.546365e+03	3.957461e+03	4.259610e+03	5.013809e+03	5.329547e+03	6.314367e+03	6.931767e+03	5.788817e+03	5.392281e+03	5.831871e+03	5.824562e+03	5.759754e+03	5.765614e+03	5.809366e+03	
Armenia	PBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.154083e+00	1.501333e+00	8.407440e-01	1.086507e+00	8.070145e-01	1.057797e+00	1.108271e+00	9.977956e-01	1.154385e+00	1.182012e+00	1.013045e+00	1.139500e+00	1.231336e+00	1.470356e+00	1.489594e+00	1.735206e+00	1.911578e+00	1.533660e+00	1.391600e+00	1.588620e+00	1.582761e+00	1.521293e+00	1.505246e+00	1.536595e+00	
Armenia	CBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.511453e+00	3.077602e+00	1.640177e+00	1.092366e+00	1.324047e+00	1.080094e+00	1.224351e+00	1.282728e+00	1.174991e+00	1.263516e+00	1.292275e+00	1.163792e+00	1.303331e+00	1.407678e+00	1.663001e+00	1.775237e+00	2.113159e+00	2.329983e+00	1.951654e+00	1.819568e+00	1.964927e+00	1.955641e+00	1.924928e+00	1.917937e+00	1.925090e+00	
Armenia	Population	2518408	2580894	2643464	2705584	2766495	2825650	2882831	2938181	2991954	3044564	3096298	3145885	3192877	3239212	3287588	3339147	3396511	3457054	3510439	3542720	3544695	3511912	3449497	3369673	3289943	3223173	3173425	3137652	3112958	3093820	3076098	3060036	3047249	3036420	3025982	3014917	3002161	2988117	2975029	2966108	2963496	2967984	2978339	2992192	3006154	3017712	
Armenia	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.549577e+03	4.211225e+03	2.103168e+03	2.385043e+03	1.603663e+03	2.024407e+03	1.821805e+03	1.672734e+03	1.857642e+03	1.707366e+03	1.299059e+03	1.232606e+03	1.041767e+03	9.046072e+02	7.004517e+02	5.632012e+02	4.876505e+02	5.260214e+02	4.453427e+02	4.648933e+02	4.439079e+02	4.092986e+02	3.897666e+02	4.403951e+02	
Armenia	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.566121e+03	8.342264e+03	4.600683e+03	2.732614e+03	2.906478e+03	2.146314e+03	2.343156e+03	2.108583e+03	1.969790e+03	2.033256e+03	1.866635e+03	1.492367e+03	1.409824e+03	1.190961e+03	1.023128e+03	8.347697e+02	6.858744e+02	5.943871e+02	6.693870e+02	5.823019e+02	5.750155e+02	5.484873e+02	5.178952e+02	4.966284e+02	5.517395e+02	
Armenia	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.256839e+00	2.068527e+00	1.272578e+00	1.201313e+00	1.315159e+00	1.468317e+00	1.596969e+00	1.639492e+00	1.893726e+00	1.845482e+00	1.911564e+00	2.118468e+00	2.376335e+00	2.807061e+00	3.576615e+00	4.900470e+00	6.384452e+00	9.206302e+00	1.166204e+01	8.647937e+00	9.260285e+00	1.014211e+01	1.061932e+01	1.112147e+01	1.160951e+01	1.052918e+01	
Aruba	PBA_GgCO2	1.100000e+01	1.100000e+01	1.100000e+01	1.100000e+01	1.200000e+01	1.600000e+01	8.700000e+01	8.400000e+01	2.460000e+02	2.700000e+02	2.910000e+02	3.070000e+02	3.390000e+02	2.710000e+02	3.030000e+02	4.000000e+02	2.880000e+02	4.500000e+02	3.850000e+02	4.130000e+02	4.180000e+02	4.350000e+02	4.620000e+02	5.060000e+02	5.100000e+02	4.960000e+02	6.100000e+01	7.200000e+01	1.150000e+02	1.290000e+02	2.190000e+02	2.250000e+02	2.200000e+02	2.230000e+02	2.090000e+02	2.000000e+02	1.990000e+02	2.290000e+02	2.160000e+02	2.330000e+02	2.780000e+02	2.420000e+02	2.440000e+02	2.510000e+02	2.580000e+02	2.630000e+02	
Aruba	CBA_GgCO2	1.985317e+02	1.583734e+02	1.466084e+02	1.643652e+02	1.848630e+02	2.045435e+02	3.258071e+02	3.399294e+02	5.517101e+02	5.569118e+02	5.562086e+02	5.421099e+02	5.516149e+02	5.001887e+02	5.245539e+02	6.159175e+02	5.385640e+02	7.207469e+02	7.320115e+02	8.194053e+02	8.439248e+02	9.059637e+02	9.680025e+02	1.018569e+03	1.000099e+03	9.739718e+02	7.431848e+02	6.846280e+02	6.831847e+02	6.926276e+02	6.452102e+02	7.222641e+02	7.310708e+02	7.839320e+02	7.799677e+02	8.056815e+02	8.505937e+02	8.886935e+02	9.172405e+02	9.124903e+02	9.866332e+02	1.110148e+03	1.095288e+03	1.075124e+03	1.089139e+03	1.050998e+03	
Aruba	PBA_MtCO2perCap	1.862355e-01	1.850668e-01	1.837959e-01	1.826060e-01	1.982652e-01	2.637870e-01	1.435904e+00	1.391512e+00	4.092769e+00	4.501651e+00	4.842252e+00	5.068767e+00	5.526213e+00	4.356633e+00	4.822460e+00	6.346386e+00	4.597408e+00	7.277432e+00	6.303519e+00	6.766942e+00	6.725880e+00	6.731350e+00	6.770719e+00	6.979503e+00	6.649283e+00	6.174838e+00	7.332171e-01	8.426276e-01	1.317659e+00	1.449373e+00	2.410355e+00	2.422116e+00	2.315911e+00	2.298614e+00	2.116627e+00	1.999380e+00	1.973619e+00	2.262443e+00	2.131397e+00	2.297468e+00	2.736301e+00	2.374039e+00	2.382975e+00	2.438764e+00	2.494175e+00	2.531548e+00	
Aruba	CBA_MtCO2perCap	3.361242e+00	2.664515e+00	2.449638e+00	2.728551e+00	3.054324e+00	3.372245e+00	5.377331e+00	5.631139e+00	9.178953e+00	9.285269e+00	9.255335e+00	8.950581e+00	8.992157e+00	8.041102e+00	8.348648e+00	9.772125e+00	8.597216e+00	1.165597e+01	1.198506e+01	1.342583e+01	1.357928e+01	1.401921e+01	1.418631e+01	1.404962e+01	1.303910e+01	1.212524e+01	8.933046e+00	8.012312e+00	7.827865e+00	7.781983e+00	7.101303e+00	7.775142e+00	7.695887e+00	8.080524e+00	7.899047e+00	8.054319e+00	8.435919e+00	8.779994e+00	9.050941e+00	8.997499e+00	9.711243e+00	1.089064e+01	1.069690e+01	1.044611e+01	1.052908e+01	1.011655e+01	
Aruba	Population	59065	59438	59849	60239	60525	60655	60589	60366	60106	59978	60096	60567	61344	62204	62831	63028	62644	61835	61077	61032	62148	64623	68235	72498	76700	80326	83195	85447	87276	89004	90858	92894	94995	97015	98742	100031	100830	101218	101342	101416	101597	101936	102393	102921	103441	103889	
Aruba	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.834103e+02	3.755668e+02	4.420648e+01	4.700219e+01	6.905401e+01	7.487815e+01	1.168965e+02	1.171715e+02	1.133381e+02	1.103249e+02	9.379434e+01	8.579988e+01	8.218132e+01	8.728045e+01	7.736498e+01	9.323980e+01	1.126553e+02	9.363645e+01	0	0	0	0	
Aruba	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.518595e+02	7.374829e+02	5.385833e+02	4.469308e+02	4.102317e+02	4.020363e+02	3.443963e+02	3.761278e+02	3.766280e+02	3.878353e+02	3.500314e+02	3.456369e+02	3.512709e+02	3.387142e+02	3.285291e+02	3.651520e+02	3.998183e+02	4.295468e+02	0	0	0	0	
Aruba	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.330168e+00	1.320670e+00	1.379888e+00	1.531844e+00	1.665363e+00	1.722799e+00	1.873453e+00	1.920263e+00	1.941095e+00	2.021302e+00	2.228279e+00	2.331006e+00	2.421475e+00	2.623726e+00	2.791961e+00	2.498933e+00	2.467704e+00	2.584464e+00	0	0	0	0	
Australia	PBA_GgCO2	1.661540e+05	1.676740e+05	1.751540e+05	1.848050e+05	1.881470e+05	1.952780e+05	1.982220e+05	2.105530e+05	2.093420e+05	2.143240e+05	2.247530e+05	2.258080e+05	2.322510e+05	2.189740e+05	2.253060e+05	2.405920e+05	2.401750e+05	2.521660e+05	2.601280e+05	2.760530e+05	2.783320e+05	2.809010e+05	2.840920e+05	2.881480e+05	2.930120e+05	3.030940e+05	3.124580e+05	3.234870e+05	3.431290e+05	3.524420e+05	3.581700e+05	3.705300e+05	3.813710e+05	3.897020e+05	4.054840e+05	4.107040e+05	4.072860e+05	4.274870e+05	4.303740e+05	4.355300e+05	4.206770e+05	4.286100e+05	4.282290e+05	4.290790e+05	4.385040e+05	4.463480e+05	
Australia	CBA_GgCO2	1.409629e+05	1.451142e+05	1.589978e+05	1.850379e+05	1.975616e+05	2.020541e+05	2.292892e+05	2.371337e+05	7.340864e+04	1.776517e+05	2.011078e+05	2.147374e+05	2.115301e+05	2.018466e+05	2.136155e+05	2.150761e+05	2.163594e+05	2.374576e+05	2.565238e+05	2.754851e+05	2.739650e+05	2.730902e+05	2.722154e+05	2.738981e+05	2.878018e+05	2.974660e+05	3.067213e+05	3.100216e+05	3.350449e+05	3.431095e+05	3.428793e+05	3.422853e+05	3.602208e+05	3.823306e+05	4.137331e+05	4.089435e+05	4.075451e+05	4.451299e+05	4.102556e+05	4.229618e+05	4.210304e+05	4.391518e+05	4.439932e+05	4.411805e+05	4.495954e+05	4.550836e+05	
Australia	PBA_MtCO2perCap	1.328488e+01	1.296081e+01	1.329240e+01	1.381203e+01	1.371034e+01	1.405586e+01	1.412542e+01	1.483603e+01	1.458016e+01	1.476671e+01	1.529764e+01	1.512749e+01	1.530182e+01	1.424777e+01	1.449472e+01	1.526793e+01	1.499369e+01	1.550465e+01	1.573463e+01	1.641765e+01	1.631001e+01	1.625208e+01	1.623847e+01	1.630996e+01	1.641064e+01	1.677147e+01	1.706395e+01	1.746973e+01	1.833836e+01	1.862211e+01	1.870046e+01	1.908669e+01	1.940681e+01	1.958754e+01	2.014587e+01	2.013768e+01	1.967765e+01	2.052502e+01	2.025366e+01	2.007819e+01	1.909413e+01	1.918574e+01	1.884126e+01	1.856091e+01	1.868831e+01	1.876897e+01	
Australia	CBA_MtCO2perCap	1.127072e+01	1.121699e+01	1.206631e+01	1.382944e+01	1.439638e+01	1.454359e+01	1.633929e+01	1.670897e+01	5.112735e+00	1.224002e+01	1.368825e+01	1.438584e+01	1.393663e+01	1.313336e+01	1.374264e+01	1.364869e+01	1.350693e+01	1.460029e+01	1.551662e+01	1.638388e+01	1.605411e+01	1.580017e+01	1.555961e+01	1.550337e+01	1.611883e+01	1.646005e+01	1.675066e+01	1.674254e+01	1.790631e+01	1.812900e+01	1.790212e+01	1.763176e+01	1.833054e+01	1.921704e+01	2.055571e+01	2.005136e+01	1.969017e+01	2.137212e+01	1.930687e+01	1.949878e+01	1.911017e+01	1.965763e+01	1.953486e+01	1.908439e+01	1.916100e+01	1.913630e+01	
Australia	Population	12507000	12937000	13177000	13380000	13723000	13893000	14033000	14192000	14358000	14514000	14692000	14927000	15178000	15369000	15544000	15758000	16018400	16263900	16532200	16814400	17065100	17284000	17495000	17667000	17855000	18072000	18311000	18517000	18711000	18926000	19153000	19413000	19651400	19895400	20127400	20394800	20697900	20827600	21249200	21691700	22031750	22340024	22728254	23117353	23464086	23781169	
Australia	PBA_GgCO2PerBnUSDGDP	4.028427e+03	3.716239e+03	3.372969e+03	2.901694e+03	2.119363e+03	2.011479e+03	1.891161e+03	1.912432e+03	1.770813e+03	1.592481e+03	1.501807e+03	1.279170e+03	1.199328e+03	1.237848e+03	1.166192e+03	1.335265e+03	1.319723e+03	1.333668e+03	1.103308e+03	9.217744e+02	8.950877e+02	8.627843e+02	8.734493e+02	9.236963e+02	9.077059e+02	8.237392e+02	7.785466e+02	7.426734e+02	8.593392e+02	9.067852e+02	8.631601e+02	9.790492e+02	9.674654e+02	8.356463e+02	6.618040e+02	5.925823e+02	5.453158e+02	5.011260e+02	4.081076e+02	4.700485e+02	3.682880e+02	3.083703e+02	2.785265e+02	2.743560e+02	3.014436e+02	3.333094e+02	
Australia	CBA_GgCO2PerBnUSDGDP	3.417665e+03	3.216236e+03	3.061846e+03	2.905350e+03	2.225413e+03	2.081276e+03	2.187561e+03	2.153862e+03	6.209599e+02	1.319996e+03	1.343809e+03	1.216457e+03	1.092326e+03	1.141027e+03	1.105682e+03	1.193654e+03	1.188860e+03	1.255878e+03	1.088021e+03	9.198782e+02	8.810440e+02	8.387936e+02	8.369343e+02	8.780164e+02	8.915655e+02	8.084436e+02	7.642526e+02	7.117590e+02	8.390932e+02	8.827739e+02	8.263108e+02	9.044185e+02	9.138113e+02	8.198398e+02	6.752676e+02	5.900422e+02	5.456627e+02	5.218080e+02	3.890301e+02	4.564841e+02	3.685974e+02	3.159547e+02	2.887798e+02	2.820938e+02	3.090682e+02	3.398328e+02	
Australia	GDP_MilUSD	4.124538e+01	4.511927e+01	5.192874e+01	6.368866e+01	8.877524e+01	9.708180e+01	1.048150e+02	1.100970e+02	1.182180e+02	1.345850e+02	1.496550e+02	1.765270e+02	1.936510e+02	1.768990e+02	1.931980e+02	1.801830e+02	1.819890e+02	1.890770e+02	2.357710e+02	2.994800e+02	3.109550e+02	3.255750e+02	3.252530e+02	3.119510e+02	3.228050e+02	3.679490e+02	4.013350e+02	4.355710e+02	3.992940e+02	3.886720e+02	4.149520e+02	3.784590e+02	3.941960e+02	4.663480e+02	6.126950e+02	6.930750e+02	7.468810e+02	8.530530e+02	1.054560e+03	9.265640e+02	1.142250e+03	1.389920e+03	1.537480e+03	1.563950e+03	1.454680e+03	1.339140e+03	
Austria	PBA_GgCO2	5.435400e+04	5.649200e+04	5.873100e+04	6.189400e+04	5.951800e+04	5.716700e+04	6.218300e+04	5.945500e+04	6.142100e+04	6.394500e+04	6.191700e+04	5.829000e+04	5.607700e+04	5.629400e+04	5.821900e+04	5.958500e+04	5.835600e+04	5.889200e+04	5.775400e+04	5.776600e+04	6.209200e+04	6.582100e+04	6.074100e+04	6.077600e+04	6.135800e+04	6.432400e+04	6.829300e+04	6.806300e+04	6.876600e+04	6.662100e+04	6.705800e+04	7.175400e+04	7.354900e+04	7.880200e+04	7.997600e+04	8.112500e+04	7.863200e+04	7.643400e+04	7.714000e+04	6.955100e+04	7.599200e+04	7.549500e+04	7.463800e+04	7.454000e+04	7.162600e+04	7.424400e+04	
Austria	CBA_GgCO2	5.652862e+04	5.930449e+04	6.284347e+04	6.672537e+04	6.486771e+04	6.266745e+04	6.881919e+04	6.817460e+04	7.020806e+04	7.420709e+04	7.259470e+04	6.667808e+04	6.328034e+04	6.369028e+04	6.494370e+04	6.728585e+04	6.983953e+04	7.272742e+04	7.288002e+04	7.279746e+04	7.986090e+04	8.520490e+04	9.054890e+04	8.858714e+04	9.088469e+04	9.553133e+04	9.836992e+04	9.446227e+04	9.689906e+04	9.422824e+04	9.412630e+04	9.593514e+04	9.685252e+04	1.048244e+05	1.086001e+05	1.088217e+05	1.079172e+05	1.076304e+05	1.066632e+05	9.855176e+04	1.032736e+05	1.035928e+05	1.022748e+05	1.021833e+05	9.978033e+04	1.001742e+05	
Austria	PBA_MtCO2perCap	7.279145e+00	7.531783e+00	7.784920e+00	8.158853e+00	7.832307e+00	7.542912e+00	8.219258e+00	7.855658e+00	8.121995e+00	8.470182e+00	8.201543e+00	7.701444e+00	7.403745e+00	7.444415e+00	7.699465e+00	7.876420e+00	7.709061e+00	7.774946e+00	7.613920e+00	7.581271e+00	8.087160e+00	8.487676e+00	7.746876e+00	7.687683e+00	7.731488e+00	8.092822e+00	8.580582e+00	8.541999e+00	8.620762e+00	8.335623e+00	8.370149e+00	8.922082e+00	9.100395e+00	9.702979e+00	9.786629e+00	9.859831e+00	9.509664e+00	9.213926e+00	9.269968e+00	8.336127e+00	9.086252e+00	8.996450e+00	8.853865e+00	8.790742e+00	8.385573e+00	8.621907e+00	
Austria	CBA_MtCO2perCap	7.570372e+00	7.906757e+00	8.330037e+00	8.795723e+00	8.536306e+00	8.268670e+00	9.096420e+00	9.007760e+00	9.283950e+00	9.829502e+00	9.615914e+00	8.809703e+00	8.354789e+00	8.422512e+00	8.588807e+00	8.894380e+00	9.226081e+00	9.601505e+00	9.608039e+00	9.554015e+00	1.040147e+01	1.098725e+01	1.154856e+01	1.120557e+01	1.145203e+01	1.201912e+01	1.235956e+01	1.185514e+01	1.214763e+01	1.178984e+01	1.174880e+01	1.192883e+01	1.198380e+01	1.290715e+01	1.328935e+01	1.322606e+01	1.305138e+01	1.297457e+01	1.281779e+01	1.181205e+01	1.234828e+01	1.234476e+01	1.213226e+01	1.205081e+01	1.168172e+01	1.163317e+01	
Austria	Population	7467086	7500482	7544201	7586115	7599038	7578903	7565525	7568430	7562305	7549425	7549433	7568710	7574140	7561910	7561434	7564985	7569794	7574586	7585317	7619567	7677850	7754891	7840709	7905633	7936118	7948278	7959017	7968041	7976789	7992324	8011566	8042293	8081957	8121423	8171966	8227829	8268641	8295487	8321496	8343323	8363404	8391643	8429991	8479375	8541575	8611088	
